author,first_commit,last_commit,commit_count,active_years,active_days,monthly_avg,commit_percentage,cumulative_percentage,contributor_type
augustusdsouza,2013-06-15,2013-06-15,1,1,0,inf,0.01826817683595177,93.20423821702467,One-time Contributor
avborhanian,2016-06-06,2016-06-06,1,1,0,inf,0.01826817683595177,93.22250639386061,One-time Contributor
bagratte,2016-04-02,2016-04-02,1,1,0,inf,0.01826817683595177,93.24077457069656,One-time Contributor
bearnun,2019-08-30,2019-08-30,1,1,0,inf,0.01826817683595177,93.2590427475325,One-time Contributor
bev-a-tron,2012-06-25,2012-06-25,1,1,0,inf,0.01826817683595177,93.27731092436845,One-time Contributor
bool-dev,2014-01-04,2014-01-04,1,1,0,inf,0.01826817683595177,93.2955791012044,One-time Contributor
cslecrone,2019-05-31,2019-05-31,1,1,0,inf,0.01826817683595177,93.31384727804034,One-time Contributor
boreq,2014-08-31,2014-08-31,1,1,0,inf,0.01826817683595177,93.33211545487629,One-time Contributor
bre-17387639,2024-08-06,2024-08-06,1,1,0,inf,0.01826817683595177,93.35038363171223,One-time Contributor
brettlangdon,2021-05-13,2021-05-13,1,1,0,inf,0.01826817683595177,93.36865180854818,One-time Contributor
brunoais,2019-04-14,2019-04-14,1,1,0,inf,0.01826817683595177,93.38691998538413,One-time Contributor
cclauss,2019-01-25,2019-01-25,1,1,0,inf,0.01826817683595177,93.40518816222007,One-time Contributor
cgar,2014-09-09,2014-09-09,1,1,0,inf,0.01826817683595177,93.42345633905602,One-time Contributor
cktan98,2018-07-25,2018-07-25,1,1,0,inf,0.01826817683595177,93.44172451589196,One-time Contributor
consigliere,2011-07-11,2011-07-11,1,1,0,inf,0.01826817683595177,93.45999269272791,One-time Contributor
OrangeTux,2013-02-28,2013-02-28,1,1,0,inf,0.01826817683595177,93.47826086956385,One-time Contributor
=,2013-03-26,2013-03-26,1,1,0,inf,0.01826817683595177,93.4965290463998,One-time Contributor
Oliver Bestwalter,2018-12-21,2018-12-21,1,1,0,inf,0.01826817683595177,93.51479722323575,One-time Contributor
David,2024-11-06,2024-11-06,1,1,0,inf,0.01826817683595177,93.53306540007169,One-time Contributor
Corbin Simpson,2012-10-11,2012-10-11,1,1,0,inf,0.01826817683595177,93.55133357690764,One-time Contributor
Cory Li,2011-11-02,2011-11-02,1,1,0,inf,0.01826817683595177,93.56960175374358,One-time Contributor
Craig Dennis,2011-11-20,2011-11-20,1,1,0,inf,0.01826817683595177,93.58786993057953,One-time Contributor
Csirmaz Bendeg煤z,2019-07-30,2019-07-30,1,1,0,inf,0.01826817683595177,93.60613810741548,One-time Contributor
Cyker Way,2018-10-29,2018-10-29,1,1,0,inf,0.01826817683595177,93.62440628425142,One-time Contributor
Daiana Marasquin,2018-04-29,2018-04-29,1,1,0,inf,0.01826817683595177,93.64267446108737,One-time Contributor
DailyDreaming,2022-05-02,2022-05-02,1,1,0,inf,0.01826817683595177,93.66094263792331,One-time Contributor
DamianSkrzypczak,2019-05-03,2019-05-03,1,1,0,inf,0.01826817683595177,93.67921081475926,One-time Contributor
Dan Callahan,2011-07-19,2011-07-19,1,1,0,inf,0.01826817683595177,93.6974789915952,One-time Contributor
Dan Mirsky,2022-06-09,2022-06-09,1,1,0,inf,0.01826817683595177,93.71574716843115,One-time Contributor
Dan Sully,2016-06-02,2016-06-02,1,1,0,inf,0.01826817683595177,93.7340153452671,One-time Contributor
Daniel D. Beck,2010-10-30,2010-10-30,1,1,0,inf,0.01826817683595177,93.75228352210304,One-time Contributor
Daniel Gerber,2011-01-06,2011-01-06,1,1,0,inf,0.01826817683595177,93.77055169893899,One-time Contributor
Daniel Isaac,2023-11-13,2023-11-13,1,1,0,inf,0.01826817683595177,93.78881987577493,One-time Contributor
Daniel Richman,2013-08-17,2013-08-17,1,1,0,inf,0.01826817683595177,93.80708805261088,One-time Contributor
Daniel Thul,2015-11-11,2015-11-11,1,1,0,inf,0.01826817683595177,93.82535622944683,One-time Contributor
Danny Sepler,2021-05-16,2021-05-16,1,1,0,inf,0.01826817683595177,93.84362440628277,One-time Contributor
Dave,2017-05-25,2017-05-25,1,1,0,inf,0.01826817683595177,93.86189258311872,One-time Contributor
Dave Chevell,2018-11-04,2018-11-04,1,1,0,inf,0.01826817683595177,93.88016075995466,One-time Contributor
CoolCat467,2024-11-18,2024-11-18,1,1,0,inf,0.01826817683595177,93.89842893679061,One-time Contributor
Constantin,2019-08-25,2019-08-25,1,1,0,inf,0.01826817683595177,93.91669711362655,One-time Contributor
Cody Scott,2024-01-23,2024-01-23,1,1,0,inf,0.01826817683595177,93.9349652904625,One-time Contributor
Chris Edgemon,2010-04-19,2010-04-19,1,1,0,inf,0.01826817683595177,93.95323346729845,One-time Contributor
CasterWx,2018-12-08,2018-12-08,1,1,0,inf,0.01826817683595177,93.97150164413439,One-time Contributor
Catarina Bressan,2024-10-22,2024-10-22,1,1,0,inf,0.01826817683595177,93.98976982097034,One-time Contributor
Cenk Alt谋,2013-04-24,2013-04-24,1,1,0,inf,0.01826817683595177,94.00803799780628,One-time Contributor
Charles Chan,2015-03-31,2015-03-31,1,1,0,inf,0.01826817683595177,94.02630617464223,One-time Contributor
Charles Ross,2019-04-24,2019-04-24,1,1,0,inf,0.01826817683595177,94.04457435147818,One-time Contributor
Charles-Axel Dein,2014-03-05,2014-03-05,1,1,0,inf,0.01826817683595177,94.06284252831412,One-time Contributor
Chason Chaffin,2013-08-04,2013-08-04,1,1,0,inf,0.01826817683595177,94.08111070515007,One-time Contributor
Chenwei Xiao,2021-11-07,2021-11-07,1,1,0,inf,0.01826817683595177,94.09937888198601,One-time Contributor
Chris Hallacy,2022-05-02,2022-05-02,1,1,0,inf,0.01826817683595177,94.11764705882196,One-time Contributor
Cody,2016-10-14,2016-10-14,1,1,0,inf,0.01826817683595177,94.1359152356579,One-time Contributor
Chris Lamb,2019-10-28,2019-10-28,1,1,0,inf,0.01826817683595177,94.15418341249385,One-time Contributor
Chris Zimmerman,2019-08-09,2019-08-09,1,1,0,inf,0.01826817683595177,94.1724515893298,One-time Contributor
Christoph Heer,2012-01-17,2012-01-17,1,1,0,inf,0.01826817683595177,94.19071976616574,One-time Contributor
Christopher Bunn,2015-01-28,2015-01-28,1,1,0,inf,0.01826817683595177,94.20898794300169,One-time Contributor
Christopher Currie,2011-08-30,2011-08-30,1,1,0,inf,0.01826817683595177,94.22725611983763,One-time Contributor
Christopher Nguyen,2020-07-11,2020-07-11,1,1,0,inf,0.01826817683595177,94.24552429667358,One-time Contributor
Christopher Sorenson,2017-05-22,2017-05-22,1,1,0,inf,0.01826817683595177,94.26379247350953,One-time Contributor
Chuan Ma,2017-08-14,2017-08-14,1,1,0,inf,0.01826817683595177,94.28206065034547,One-time Contributor
Dave Morse,2017-05-24,2017-05-24,1,1,0,inf,0.01826817683595177,94.30032882718142,One-time Contributor
David Branner,2014-05-30,2014-05-30,1,1,0,inf,0.01826817683595177,94.31859700401736,One-time Contributor
Olexander Yermakov,2016-07-05,2016-07-05,1,1,0,inf,0.01826817683595177,94.33686518085331,One-time Contributor
David Cole,2014-11-30,2014-11-30,1,1,0,inf,0.01826817683595177,94.35513335768925,One-time Contributor
Elton Law,2017-03-05,2017-03-05,1,1,0,inf,0.01826817683595177,94.3734015345252,One-time Contributor
Emil Sadek,2021-08-08,2021-08-08,1,1,0,inf,0.01826817683595177,94.39166971136115,One-time Contributor
Emily Manders,2016-06-02,2016-06-02,1,1,0,inf,0.01826817683595177,94.40993788819709,One-time Contributor
Emlyn Price,2019-01-04,2019-01-04,1,1,0,inf,0.01826817683595177,94.42820606503304,One-time Contributor
Eric Dill,2016-02-09,2016-02-09,1,1,0,inf,0.01826817683595177,94.44647424186898,One-time Contributor
Eric Radman,2013-07-26,2013-07-26,1,1,0,inf,0.01826817683595177,94.46474241870493,One-time Contributor
Eric Yang,2015-11-04,2015-11-04,1,1,0,inf,0.01826817683595177,94.48301059554088,One-time Contributor
Eruvanos,2019-05-13,2019-05-13,1,1,0,inf,0.01826817683595177,94.50127877237682,One-time Contributor
Ethan Rogers,2016-03-11,2016-03-11,1,1,0,inf,0.01826817683595177,94.51954694921277,One-time Contributor
Evgeny Mozhaev,2023-03-04,2023-03-04,1,1,0,inf,0.01826817683595177,94.53781512604871,One-time Contributor
Evgeny Prigorodov,2022-05-26,2022-05-26,1,1,0,inf,0.01826817683595177,94.55608330288466,One-time Contributor
Fantix King,2019-04-16,2019-04-16,1,1,0,inf,0.01826817683595177,94.5743514797206,One-time Contributor
Felix Hummel,2011-07-14,2011-07-14,1,1,0,inf,0.01826817683595177,94.59261965655655,One-time Contributor
Fernanda Guimar茫es,2019-10-28,2019-10-28,1,1,0,inf,0.01826817683595177,94.6108878333925,One-time Contributor
Filip Risti膰,2012-03-20,2012-03-20,1,1,0,inf,0.01826817683595177,94.62915601022844,One-time Contributor
Filipe Filardi,2018-04-22,2018-04-22,1,1,0,inf,0.01826817683595177,94.64742418706439,One-time Contributor
Florent Xicluna,2012-04-12,2012-04-12,1,1,0,inf,0.01826817683595177,94.66569236390033,One-time Contributor
Florian Sachs,2017-01-08,2017-01-08,1,1,0,inf,0.01826817683595177,94.68396054073628,One-time Contributor
Ford Hurley,2015-05-01,2015-05-01,1,1,0,inf,0.01826817683595177,94.70222871757223,One-time Contributor
Elliott King,2021-01-27,2021-01-27,1,1,0,inf,0.01826817683595177,94.72049689440817,One-time Contributor
Eliseo Ocampos,2014-03-04,2014-03-04,1,1,0,inf,0.01826817683595177,94.73876507124412,One-time Contributor
Elahi-cs,2021-07-07,2021-07-07,1,1,0,inf,0.01826817683595177,94.75703324808006,One-time Contributor
Doron Horwitz,2019-09-24,2019-09-24,1,1,0,inf,0.01826817683595177,94.77530142491601,One-time Contributor
David Hou,2016-04-02,2016-04-02,1,1,0,inf,0.01826817683595177,94.79356960175195,One-time Contributor
Davide Ceretti,2014-10-03,2014-10-03,1,1,0,inf,0.01826817683595177,94.8118377785879,One-time Contributor
Day Barr,2013-10-25,2013-10-25,1,1,0,inf,0.01826817683595177,94.83010595542385,One-time Contributor
Deep R. Ode,2020-07-03,2020-07-03,1,1,0,inf,0.01826817683595177,94.84837413225979,One-time Contributor
Dennis Chen,2017-01-14,2017-01-14,1,1,0,inf,0.01826817683595177,94.86664230909574,One-time Contributor
Devon Mizelle,2013-02-17,2013-02-17,1,1,0,inf,0.01826817683595177,94.88491048593168,One-time Contributor
Diego Alberto Torres Quintanilla,2019-05-31,2019-05-31,1,1,0,inf,0.01826817683595177,94.90317866276763,One-time Contributor
Dillon Barnes,2022-08-17,2022-08-17,1,1,0,inf,0.01826817683595177,94.92144683960358,One-time Contributor
Dosenpfand,2022-11-27,2022-11-27,1,1,0,inf,0.01826817683595177,94.93971501643952,One-time Contributor
Elad Moshe,2019-02-24,2019-02-24,1,1,0,inf,0.01826817683595177,94.95798319327547,One-time Contributor
Dougal Matthews,2015-12-03,2015-12-03,1,1,0,inf,0.01826817683595177,94.97625137011141,One-time Contributor
Drew Vogel,2011-03-09,2011-03-09,1,1,0,inf,0.01826817683595177,94.99451954694736,One-time Contributor
EJ Lee,2014-06-02,2014-06-02,1,1,0,inf,0.01826817683595177,95.0127877237833,One-time Contributor
Earl C. Ruby III,2022-07-08,2022-07-08,1,1,0,inf,0.01826817683595177,95.03105590061925,One-time Contributor
Ebonne Cabarrus,2020-06-29,2020-06-29,1,1,0,inf,0.01826817683595177,95.0493240774552,One-time Contributor
Ebram Shehata,2020-09-26,2020-09-26,1,1,0,inf,0.01826817683595177,95.06759225429114,One-time Contributor
Edward Z. Yang,2015-02-07,2015-02-07,1,1,0,inf,0.01826817683595177,95.08586043112709,One-time Contributor
Eido95,2019-08-13,2019-08-13,1,1,0,inf,0.01826817683595177,95.10412860796303,One-time Contributor
Carson Ip,2019-01-18,2019-01-18,1,1,0,inf,0.01826817683595177,95.12239678479898,One-time Contributor
Carlos Eduardo Rivera,2015-01-16,2015-01-16,1,1,0,inf,0.01826817683595177,95.14066496163493,One-time Contributor
Carlos E. Garcia,2014-04-23,2014-04-23,1,1,0,inf,0.01826817683595177,95.15893313847087,One-time Contributor
Caratpine,2017-08-19,2017-08-19,1,1,0,inf,0.01826817683595177,95.17720131530682,One-time Contributor
Alex Morega,2012-08-20,2012-08-20,1,1,0,inf,0.01826817683595177,95.19546949214276,One-time Contributor
Alex Pearce,2014-02-05,2014-02-05,1,1,0,inf,0.01826817683595177,95.21373766897871,One-time Contributor
Alexander Thaller,2013-04-05,2013-04-05,1,1,0,inf,0.01826817683595177,95.23200584581465,One-time Contributor
Alexey Shamrin,2013-10-03,2013-10-03,1,1,0,inf,0.01826817683595177,95.2502740226506,One-time Contributor
Alexis Benoist,2018-08-24,2018-08-24,1,1,0,inf,0.01826817683595177,95.26854219948655,One-time Contributor
Alexis Metaireau,2011-08-13,2011-08-13,1,1,0,inf,0.01826817683595177,95.28681037632249,One-time Contributor
Alexis Svinartchouk,2013-10-04,2013-10-04,1,1,0,inf,0.01826817683595177,95.30507855315844,One-time Contributor
Ali Afshar,2010-07-25,2010-07-25,1,1,0,inf,0.01826817683595177,95.32334672999438,One-time Contributor
Aliaksei Urbanski,2019-10-19,2019-10-19,1,1,0,inf,0.01826817683595177,95.34161490683033,One-time Contributor
Aly Sivji,2018-11-13,2018-11-13,1,1,0,inf,0.01826817683595177,95.35988308366628,One-time Contributor
Ameya Pandilwar,2016-06-22,2016-06-22,1,1,0,inf,0.01826817683595177,95.37815126050222,One-time Contributor
Amirreza A,2024-07-09,2024-07-09,1,1,0,inf,0.01826817683595177,95.39641943733817,One-time Contributor
Andre Wobst,2010-06-15,2010-06-15,1,1,0,inf,0.01826817683595177,95.41468761417411,One-time Contributor
Andrew,2014-12-11,2014-12-11,1,1,0,inf,0.01826817683595177,95.43295579101006,One-time Contributor
Andrew Ash,2012-02-22,2012-02-22,1,1,0,inf,0.01826817683595177,95.451223967846,One-time Contributor
Andrew Crouse,2018-11-12,2018-11-12,1,1,0,inf,0.01826817683595177,95.46949214468195,One-time Contributor
Andrew J Roth,2021-05-12,2021-05-12,1,1,0,inf,0.01826817683595177,95.4877603215179,One-time Contributor
Andrey Kislyuk,2017-05-22,2017-05-22,1,1,0,inf,0.01826817683595177,95.50602849835384,One-time Contributor
Andrii Kolomoiets,2023-01-23,2023-01-23,1,1,0,inf,0.01826817683595177,95.52429667518979,One-time Contributor
Alex Chan,2015-04-03,2015-04-03,1,1,0,inf,0.01826817683595177,95.54256485202573,One-time Contributor
Alejandro Mantecon Guillen,2017-08-25,2017-08-25,1,1,0,inf,0.01826817683595177,95.56083302886168,One-time Contributor
Alan Swenson,2020-06-05,2020-06-05,1,1,0,inf,0.01826817683595177,95.57910120569763,One-time Contributor
Adam Johnson,2019-03-23,2019-03-23,1,1,0,inf,0.01826817683595177,95.59736938253357,One-time Contributor
AJ Jordan,2025-05-18,2025-05-18,1,1,0,inf,0.01826817683595177,95.61563755936952,One-time Contributor
Aaron Schumacher,2014-08-28,2014-08-28,1,1,0,inf,0.01826817683595177,95.63390573620546,One-time Contributor
Aayush Kasurde,2015-07-12,2015-07-12,1,1,0,inf,0.01826817683595177,95.65217391304141,One-time Contributor
Abhinav,2019-04-23,2019-04-23,1,1,0,inf,0.01826817683595177,95.67044208987735,One-time Contributor
Abhinav Sagar,2019-06-30,2019-06-30,1,1,0,inf,0.01826817683595177,95.6887102667133,One-time Contributor
Adam Chainz,2016-05-29,2016-05-29,1,1,0,inf,0.01826817683595177,95.70697844354925,One-time Contributor
Adam Dangoor,2023-03-26,2023-03-26,1,1,0,inf,0.01826817683595177,95.72524662038519,One-time Contributor
Adam Geitgey,2017-04-04,2017-04-04,1,1,0,inf,0.01826817683595177,95.74351479722114,One-time Contributor
Adam Obeng,2013-08-24,2013-08-24,1,1,0,inf,0.01826817683595177,95.76178297405708,One-time Contributor
Akshar Raaj,2013-05-03,2013-05-03,1,1,0,inf,0.01826817683595177,95.78005115089303,One-time Contributor
Adam Walsh,2018-11-07,2018-11-07,1,1,0,inf,0.01826817683595177,95.79831932772898,One-time Contributor
Adarsh Sharma,2018-10-11,2018-10-11,1,1,0,inf,0.01826817683595177,95.81658750456492,One-time Contributor
Aditya,2018-10-27,2018-10-27,1,1,0,inf,0.01826817683595177,95.83485568140087,One-time Contributor
Afik,2013-12-16,2013-12-16,1,1,0,inf,0.01826817683595177,95.85312385823681,One-time Contributor
Afonso Queir贸s,2016-09-05,2016-09-05,1,1,0,inf,0.01826817683595177,95.87139203507276,One-time Contributor
Akai Kitsune,2012-07-16,2012-07-16,1,1,0,inf,0.01826817683595177,95.8896602119087,One-time Contributor
Akbar Ibrahim,2016-09-08,2016-09-08,1,1,0,inf,0.01826817683595177,95.90792838874465,One-time Contributor
Akinola Abiodun Emmanuel,2023-10-07,2023-10-07,1,1,0,inf,0.01826817683595177,95.9261965655806,One-time Contributor
Andy Craze,2017-12-14,2017-12-14,1,1,0,inf,0.01826817683595177,95.94446474241654,One-time Contributor
Angeline,2021-06-07,2021-06-07,1,1,0,inf,0.01826817683595177,95.96273291925249,One-time Contributor
Antoine Catton,2016-06-28,2016-06-28,1,1,0,inf,0.01826817683595177,95.98100109608843,One-time Contributor
Brennan Vincello,2017-08-10,2017-08-10,1,1,0,inf,0.01826817683595177,95.99926927292438,One-time Contributor
Bhushan Mohanraj,2023-01-06,2023-01-06,1,1,0,inf,0.01826817683595177,96.01753744976033,One-time Contributor
Bijan Vakili,2017-07-07,2017-07-07,1,1,0,inf,0.01826817683595177,96.03580562659627,One-time Contributor
Bill Fienberg,2018-06-29,2018-06-29,1,1,0,inf,0.01826817683595177,96.05407380343222,One-time Contributor
Bo Bayles,2022-04-25,2022-04-25,1,1,0,inf,0.01826817683595177,96.07234198026816,One-time Contributor
Bogdan Alexandru Marginean,2017-10-19,2017-10-19,1,1,0,inf,0.01826817683595177,96.09061015710411,One-time Contributor
Bogdan Opanchuk,2020-10-03,2020-10-03,1,1,0,inf,0.01826817683595177,96.10887833394005,One-time Contributor
Bojan Deli膰,2021-10-07,2021-10-07,1,1,0,inf,0.01826817683595177,96.127146510776,One-time Contributor
Brandon Sandrowicz,2015-03-27,2015-03-27,1,1,0,inf,0.01826817683595177,96.14541468761195,One-time Contributor
Brett Gerry,2015-01-13,2015-01-13,1,1,0,inf,0.01826817683595177,96.16368286444789,One-time Contributor
Ben Jones,2015-01-22,2015-01-22,1,1,0,inf,0.01826817683595177,96.18195104128384,One-time Contributor
Brett Johnson,2017-08-30,2017-08-30,1,1,0,inf,0.01826817683595177,96.20021921811978,One-time Contributor
Brian Welch,2016-02-19,2016-02-19,1,1,0,inf,0.01826817683595177,96.21848739495573,One-time Contributor
Briehan Lombaard,2018-05-16,2018-05-16,1,1,0,inf,0.01826817683595177,96.23675557179168,One-time Contributor
Bruno Thalmann,2016-09-18,2016-09-18,1,1,0,inf,0.01826817683595177,96.25502374862762,One-time Contributor
Bryce Guinta,2017-01-01,2017-01-01,1,1,0,inf,0.01826817683595177,96.27329192546357,One-time Contributor
Bulat Bochkariov,2014-05-20,2014-05-20,1,1,0,inf,0.01826817683595177,96.29156010229951,One-time Contributor
Caleb Bron,2015-03-12,2015-03-12,1,1,0,inf,0.01826817683595177,96.30982827913546,One-time Contributor
Cameron Dahl,2021-12-30,2021-12-30,1,1,0,inf,0.01826817683595177,96.3280964559714,One-time Contributor
Benjamin Liebald,2016-11-02,2016-11-02,1,1,0,inf,0.01826817683595177,96.34636463280735,One-time Contributor
Ben Huebscher,2023-12-05,2023-12-05,1,1,0,inf,0.01826817683595177,96.3646328096433,One-time Contributor
AntoineMath,2023-02-22,2023-02-22,1,1,0,inf,0.01826817683595177,96.38290098647924,One-time Contributor
Austen D'Souza,2016-03-23,2016-03-23,1,1,0,inf,0.01826817683595177,96.40116916331519,One-time Contributor
Anton I. Sipos,2012-03-12,2012-03-12,1,1,0,inf,0.01826817683595177,96.41943734015113,One-time Contributor
Archie Roller,2016-06-15,2016-06-15,1,1,0,inf,0.01826817683595177,96.43770551698708,One-time Contributor
Arie Marie 'Thomas' Dalleis,2017-08-15,2017-08-15,1,1,0,inf,0.01826817683595177,96.45597369382303,One-time Contributor
Arnav Borborah,2019-08-15,2019-08-15,1,1,0,inf,0.01826817683595177,96.47424187065897,One-time Contributor
Arnout Engelen,2023-10-20,2023-10-20,1,1,0,inf,0.01826817683595177,96.49251004749492,One-time Contributor
Asif Saif Uddin,2022-12-01,2022-12-01,1,1,0,inf,0.01826817683595177,96.51077822433086,One-time Contributor
Augustus D'Souza,2014-10-18,2014-10-18,1,1,0,inf,0.01826817683595177,96.52904640116681,One-time Contributor
Auke Willem Oosterhoff,2016-08-03,2016-08-03,1,1,0,inf,0.01826817683595177,96.54731457800276,One-time Contributor
Aviv Cohn,2016-01-05,2016-01-05,1,1,0,inf,0.01826817683595177,96.5655827548387,One-time Contributor
Ben Darnell,2014-09-25,2014-09-25,1,1,0,inf,0.01826817683595177,96.58385093167465,One-time Contributor
AvivC,2015-12-27,2015-12-27,1,1,0,inf,0.01826817683595177,96.60211910851059,One-time Contributor
Badhreesh,2025-05-21,2025-05-21,1,1,0,inf,0.01826817683595177,96.62038728534654,One-time Contributor
Baiju M,2011-02-20,2011-02-20,1,1,0,inf,0.01826817683595177,96.63865546218248,One-time Contributor
Baiju Muthukadan,2013-01-04,2013-01-04,1,1,0,inf,0.01826817683595177,96.65692363901843,One-time Contributor
Baptiste Fontaine,2016-06-19,2016-06-19,1,1,0,inf,0.01826817683595177,96.67519181585438,One-time Contributor
Bart Broere,2020-10-21,2020-10-21,1,1,0,inf,0.01826817683595177,96.69345999269032,One-time Contributor
Bastian Hoyer,2011-07-06,2011-07-06,1,1,0,inf,0.01826817683595177,96.71172816952627,One-time Contributor
Ben,2017-03-08,2017-03-08,1,1,0,inf,0.01826817683595177,96.72999634636221,One-time Contributor
Francisco Souza,2010-10-31,2010-10-31,1,1,0,inf,0.01826817683595177,96.74826452319816,One-time Contributor
Frankie Liu,2019-05-06,2019-05-06,1,1,0,inf,0.01826817683595177,96.7665327000341,One-time Contributor
Frost Ming,2020-02-12,2020-02-12,1,1,0,inf,0.01826817683595177,96.78480087687005,One-time Contributor
Justin Bull,2022-05-19,2022-05-19,1,1,0,inf,0.01826817683595177,96.803069053706,One-time Contributor
Lindsay Young,2019-05-06,2019-05-06,1,1,0,inf,0.01826817683595177,96.82133723054194,One-time Contributor
Logan Wright,2019-06-12,2019-06-12,1,1,0,inf,0.01826817683595177,96.83960540737789,One-time Contributor
Lucas Werkmeister,2023-04-25,2023-04-25,1,1,0,inf,0.01826817683595177,96.85787358421383,One-time Contributor
Luis Palacios,2022-05-09,2022-05-09,1,1,0,inf,0.01826817683595177,96.87614176104978,One-time Contributor
Luit van Drongelen,2011-06-29,2011-06-29,1,1,0,inf,0.01826817683595177,96.89440993788573,One-time Contributor
Makonede,2021-10-01,2021-10-01,1,1,0,inf,0.01826817683595177,96.91267811472167,One-time Contributor
Maksim Salau,2022-09-14,2022-09-14,1,1,0,inf,0.01826817683595177,96.93094629155762,One-time Contributor
Marc Hernandez Cabot,2019-12-19,2019-12-19,1,1,0,inf,0.01826817683595177,96.94921446839356,One-time Contributor
Marc Schlaich,2014-04-29,2014-04-29,1,1,0,inf,0.01826817683595177,96.96748264522951,One-time Contributor
Marcus Fredriksson,2010-07-02,2010-07-02,1,1,0,inf,0.01826817683595177,96.98575082206546,One-time Contributor
Maria Andrea Vignau,2022-05-02,2022-05-02,1,1,0,inf,0.01826817683595177,97.0040189989014,One-time Contributor
Mark Amery,2018-12-27,2018-12-27,1,1,0,inf,0.01826817683595177,97.02228717573735,One-time Contributor
Mark Hildreth,2013-12-24,2013-12-24,1,1,0,inf,0.01826817683595177,97.04055535257329,One-time Contributor
Mark Shannon,2017-05-23,2017-05-23,1,1,0,inf,0.01826817683595177,97.05882352940924,One-time Contributor
Mark Steve Samson,2013-06-12,2013-06-12,1,1,0,inf,0.01826817683595177,97.07709170624518,One-time Contributor
Martin Polden,2014-02-07,2014-02-07,1,1,0,inf,0.01826817683595177,97.09535988308113,One-time Contributor
Martin Thoma,2020-07-26,2020-07-26,1,1,0,inf,0.01826817683595177,97.11362805991708,One-time Contributor
Mart铆n Gait谩n,2013-06-30,2013-06-30,1,1,0,inf,0.01826817683595177,97.13189623675302,One-time Contributor
Massimo Santini,2012-06-13,2012-06-13,1,1,0,inf,0.01826817683595177,97.15016441358897,One-time Contributor
Levi Roth,2017-05-23,2017-05-23,1,1,0,inf,0.01826817683595177,97.16843259042491,One-time Contributor
Leo Tindall,2016-06-14,2016-06-14,1,1,0,inf,0.01826817683595177,97.18670076726086,One-time Contributor
LeeW,2019-05-06,2019-05-06,1,1,0,inf,0.01826817683595177,97.2049689440968,One-time Contributor
Karuna Tata,2021-08-05,2021-08-05,1,1,0,inf,0.01826817683595177,97.22323712093275,One-time Contributor
J眉rgen Gmach,2021-12-16,2021-12-16,1,1,0,inf,0.01826817683595177,97.2415052977687,One-time Contributor
K900,2022-01-17,2022-01-17,1,1,0,inf,0.01826817683595177,97.25977347460464,One-time Contributor
Kai Chen,2020-05-31,2020-05-31,1,1,0,inf,0.01826817683595177,97.27804165144059,One-time Contributor
Kamil Kisiel,2012-03-24,2012-03-24,1,1,0,inf,0.01826817683595177,97.29630982827653,One-time Contributor
Kamil Wargula,2018-06-20,2018-06-20,1,1,0,inf,0.01826817683595177,97.31457800511248,One-time Contributor
Kanak Kshetri,2011-03-31,2011-03-31,1,1,0,inf,0.01826817683595177,97.33284618194843,One-time Contributor
Karol Kuczmarski,2013-06-22,2013-06-22,1,1,0,inf,0.01826817683595177,97.35111435878437,One-time Contributor
Karthikeyan Singaravelan,2020-10-10,2020-10-10,1,1,0,inf,0.01826817683595177,97.36938253562032,One-time Contributor
Kasper Primdal Lauritzen,2021-09-27,2021-09-27,1,1,0,inf,0.01826817683595177,97.38765071245626,One-time Contributor
Laurens Van Houtven,2012-07-01,2012-07-01,1,1,0,inf,0.01826817683595177,97.40591888929221,One-time Contributor
Kevin Funk,2014-09-19,2014-09-19,1,1,0,inf,0.01826817683595177,97.42418706612816,One-time Contributor
Kim Blomqvist,2017-01-17,2017-01-17,1,1,0,inf,0.01826817683595177,97.4424552429641,One-time Contributor
Kristin Faner,2019-10-05,2019-10-05,1,1,0,inf,0.01826817683595177,97.46072341980005,One-time Contributor
Kyle P. Johnson,2014-08-14,2014-08-14,1,1,0,inf,0.01826817683595177,97.47899159663599,One-time Contributor
Kyle Stevenson,2014-03-19,2014-03-19,1,1,0,inf,0.01826817683595177,97.49725977347194,One-time Contributor
Larivact,2017-03-17,2017-03-17,1,1,0,inf,0.01826817683595177,97.51552795030788,One-time Contributor
LarsMoons,2022-04-08,2022-04-08,1,1,0,inf,0.01826817683595177,97.53379612714383,One-time Contributor
Latham Fell,2020-02-10,2020-02-10,1,1,0,inf,0.01826817683595177,97.55206430397978,One-time Contributor
Mat Steininger,2022-10-15,2022-10-15,1,1,0,inf,0.01826817683595177,97.57033248081572,One-time Contributor
Mathurshan Vimalesvaran,2020-11-04,2020-11-04,1,1,0,inf,0.01826817683595177,97.58860065765167,One-time Contributor
A Brooks,2019-05-14,2019-05-14,1,1,0,inf,0.01826817683595177,97.60686883448761,One-time Contributor
Nick Walker,2010-10-11,2010-10-11,1,1,0,inf,0.01826817683595177,97.62513701132356,One-time Contributor
Nathan Brown,2022-05-12,2022-05-12,1,1,0,inf,0.01826817683595177,97.6434051881595,One-time Contributor
Nathan Land,2016-06-03,2016-06-03,1,1,0,inf,0.01826817683595177,97.66167336499545,One-time Contributor
Nathan McKinley-Pace,2019-09-02,2019-09-02,1,1,0,inf,0.01826817683595177,97.6799415418314,One-time Contributor
